window_uid,split,participant_id,session_id,session_name,window_index,window_start_ms,window_end_ms,window_length_s,stride_s,ppg_sampling_hz,ppg_sample_count,reference_sample_count,label_hr_bpm,label_aggregation,reference_source
P13:mobile-typing#1:w37,train,P13,P13:mobile-typing#1,mobile-typing,37,1711607167129,1711607177129,10,2,25,248,10,89.0,median,hr
P13:mobile-typing#1:w38,train,P13,P13:mobile-typing#1,mobile-typing,38,1711607169129,1711607179129,10,2,25,249,10,90.0,median,hr
P13:mobile-typing#1:w39,train,P13,P13:mobile-typing#1,mobile-typing,39,1711607171129,1711607181129,10,2,25,249,10,90.0,median,hr
P13:mobile-typing#1:w40,train,P13,P13:mobile-typing#1,mobile-typing,40,1711607173129,1711607183129,10,2,25,249,10,90.5,median,hr
P13:mobile-typing#1:w41,train,P13,P13:mobile-typing#1,mobile-typing,41,1711607175129,1711607185129,10,2,25,249,10,92.0,median,hr
P13:mobile-typing#1:w42,train,P13,P13:mobile-typing#1,mobile-typing,42,1711607177129,1711607187129,10,2,25,249,10,92.0,median,hr
P13:mobile-typing#1:w43,train,P13,P13:mobile-typing#1,mobile-typing,43,1711607179129,1711607189129,10,2,25,249,10,92.5,median,hr
P13:mobile-typing#1:w44,train,P13,P13:mobile-typing#1,mobile-typing,44,1711607181129,1711607191129,10,2,25,248,10,93.0,median,hr
P13:mobile-typing#1:w45,train,P13,P13:mobile-typing#1,mobile-typing,45,1711607183129,1711607193129,10,2,25,248,10,93.5,median,hr
P13:mobile-typing#1:w46,train,P13,P13:mobile-typing#1,mobile-typing,46,1711607185129,1711607195129,10,2,25,248,10,93.0,median,hr
P13:mobile-typing#1:w47,train,P13,P13:mobile-typing#1,mobile-typing,47,1711607187129,1711607197129,10,2,25,249,10,93.0,median,hr
P13:mobile-typing#1:w48,train,P13,P13:mobile-typing#1,mobile-typing,48,1711607189129,1711607199129,10,2,25,248,10,92.5,median,hr
P13:mobile-typing#1:w49,train,P13,P13:mobile-typing#1,mobile-typing,49,1711607191129,1711607201129,10,2,25,249,10,92.5,median,hr
P13:mobile-typing#1:w50,train,P13,P13:mobile-typing#1,mobile-typing,50,1711607193129,1711607203129,10,2,25,249,10,92.0,median,hr
P13:mobile-typing#1:w51,train,P13,P13:mobile-typing#1,mobile-typing,51,1711607195129,1711607205129,10,2,25,249,10,91.0,median,hr
P13:mobile-typing#1:w52,train,P13,P13:mobile-typing#1,mobile-typing,52,1711607197129,1711607207129,10,2,25,248,10,90.5,median,hr
P13:mobile-typing#1:w53,train,P13,P13:mobile-typing#1,mobile-typing,53,1711607199129,1711607209129,10,2,25,249,10,90.5,median,hr
P13:mobile-typing#1:w54,train,P13,P13:mobile-typing#1,mobile-typing,54,1711607201129,1711607211129,10,2,25,249,10,89.0,median,hr
P13:mobile-typing#1:w55,train,P13,P13:mobile-typing#1,mobile-typing,55,1711607203129,1711607213129,10,2,25,249,10,89.0,median,hr
P13:mobile-typing#1:w56,train,P13,P13:mobile-typing#1,mobile-typing,56,1711607205129,1711607215129,10,2,25,248,10,89.0,median,hr
P13:mobile-typing#1:w57,train,P13,P13:mobile-typing#1,mobile-typing,57,1711607207129,1711607217129,10,2,25,249,10,89.5,median,hr
P13:mobile-typing#1:w58,train,P13,P13:mobile-typing#1,mobile-typing,58,1711607209129,1711607219129,10,2,25,249,10,89.5,median,hr
P13:mobile-typing#1:w59,train,P13,P13:mobile-typing#1,mobile-typing,59,1711607211129,1711607221129,10,2,25,248,10,89.5,median,hr
P13:mobile-typing#1:w60,train,P13,P13:mobile-typing#1,mobile-typing,60,1711607213129,1711607223129,10,2,25,248,10,89.0,median,hr
P13:mobile-typing#1:w61,train,P13,P13:mobile-typing#1,mobile-typing,61,1711607215129,1711607225129,10,2,25,249,10,89.0,median,hr
P13:mobile-typing#1:w62,train,P13,P13:mobile-typing#1,mobile-typing,62,1711607217129,1711607227129,10,2,25,249,10,89.0,median,hr
P13:mobile-typing#1:w63,train,P13,P13:mobile-typing#1,mobile-typing,63,1711607219129,1711607229129,10,2,25,248,10,89.0,median,hr
P13:mobile-typing#1:w64,train,P13,P13:mobile-typing#1,mobile-typing,64,1711607221129,1711607231129,10,2,25,249,10,90.0,median,hr
P13:mobile-typing#1:w65,train,P13,P13:mobile-typing#1,mobile-typing,65,1711607223129,1711607233129,10,2,25,249,10,90.0,median,hr
P13:mobile-typing#1:w66,train,P13,P13:mobile-typing#1,mobile-typing,66,1711607225129,1711607235129,10,2,25,248,10,90.0,median,hr
P13:mobile-typing#1:w67,train,P13,P13:mobile-typing#1,mobile-typing,67,1711607227129,1711607237129,10,2,25,248,10,91.0,median,hr
P13:mobile-typing#1:w68,train,P13,P13:mobile-typing#1,mobile-typing,68,1711607229129,1711607239129,10,2,25,249,10,92.0,median,hr
P13:mobile-typing#1:w69,train,P13,P13:mobile-typing#1,mobile-typing,69,1711607231129,1711607241129,10,2,25,249,10,92.0,median,hr
P13:mobile-typing#1:w70,train,P13,P13:mobile-typing#1,mobile-typing,70,1711607233129,1711607243129,10,2,25,248,10,92.5,median,hr
P13:mobile-typing#1:w71,train,P13,P13:mobile-typing#1,mobile-typing,71,1711607235129,1711607245129,10,2,25,249,10,92.0,median,hr
P13:mobile-typing#1:w72,train,P13,P13:mobile-typing#1,mobile-typing,72,1711607237129,1711607247129,10,2,25,249,10,92.0,median,hr
P13:mobile-typing#1:w73,train,P13,P13:mobile-typing#1,mobile-typing,73,1711607239129,1711607249129,10,2,25,248,10,92.0,median,hr
P13:mobile-typing#1:w74,train,P13,P13:mobile-typing#1,mobile-typing,74,1711607241129,1711607251129,10,2,25,248,10,92.0,median,hr
P13:mobile-typing#1:w75,train,P13,P13:mobile-typing#1,mobile-typing,75,1711607243129,1711607253129,10,2,25,249,10,92.0,median,hr
P13:mobile-typing#1:w76,train,P13,P13:mobile-typing#1,mobile-typing,76,1711607245129,1711607255129,10,2,25,248,10,92.0,median,hr
P13:mobile-typing#1:w77,train,P13,P13:mobile-typing#1,mobile-typing,77,1711607247129,1711607257129,10,2,25,248,10,92.5,median,hr
P13:mobile-typing#1:w78,train,P13,P13:mobile-typing#1,mobile-typing,78,1711607249129,1711607259129,10,2,25,249,10,93.5,median,hr
P13:mobile-typing#1:w79,train,P13,P13:mobile-typing#1,mobile-typing,79,1711607251129,1711607261129,10,2,25,249,10,93.5,median,hr
P13:mobile-typing#1:w80,train,P13,P13:mobile-typing#1,mobile-typing,80,1711607253129,1711607263129,10,2,25,249,10,93.5,median,hr
P13:mobile-typing#1:w81,train,P13,P13:mobile-typing#1,mobile-typing,81,1711607255129,1711607265129,10,2,25,249,10,94.0,median,hr
P13:mobile-typing#1:w82,train,P13,P13:mobile-typing#1,mobile-typing,82,1711607257129,1711607267129,10,2,25,249,10,94.0,median,hr
P13:mobile-typing#1:w83,train,P13,P13:mobile-typing#1,mobile-typing,83,1711607259129,1711607269129,10,2,25,249,10,93.0,median,hr
P13:mobile-typing#1:w84,train,P13,P13:mobile-typing#1,mobile-typing,84,1711607261129,1711607271129,10,2,25,249,10,93.0,median,hr
P13:mobile-typing#1:w85,train,P13,P13:mobile-typing#1,mobile-typing,85,1711607263129,1711607273129,10,2,25,249,10,93.5,median,hr
P13:rest-2#1:w0,train,P13,P13:rest-2#1,rest-2,0,1711607283450,1711607293450,10,2,25,249,10,105.5,median,hr
P13:rest-2#1:w1,train,P13,P13:rest-2#1,rest-2,1,1711607285450,1711607295450,10,2,25,248,10,105.5,median,hr
P13:rest-2#1:w2,train,P13,P13:rest-2#1,rest-2,2,1711607287450,1711607297450,10,2,25,248,10,102.5,median,hr
P13:rest-2#1:w3,train,P13,P13:rest-2#1,rest-2,3,1711607289450,1711607299450,10,2,25,249,10,99.0,median,hr
P13:rest-2#1:w4,train,P13,P13:rest-2#1,rest-2,4,1711607291450,1711607301450,10,2,25,248,11,98.0,median,hr
P13:rest-2#1:w5,train,P13,P13:rest-2#1,rest-2,5,1711607293450,1711607303450,10,2,25,248,10,96.0,median,hr
P13:rest-2#1:w6,train,P13,P13:rest-2#1,rest-2,6,1711607295450,1711607305450,10,2,25,249,10,96.0,median,hr
P13:rest-2#1:w7,train,P13,P13:rest-2#1,rest-2,7,1711607297450,1711607307450,10,2,25,248,10,95.0,median,hr
P13:rest-2#1:w8,train,P13,P13:rest-2#1,rest-2,8,1711607299450,1711607309450,10,2,25,249,10,95.0,median,hr
P13:rest-2#1:w9,train,P13,P13:rest-2#1,rest-2,9,1711607301450,1711607311450,10,2,25,249,10,95.0,median,hr
P13:rest-2#1:w10,train,P13,P13:rest-2#1,rest-2,10,1711607303450,1711607313450,10,2,25,249,10,95.0,median,hr
P13:rest-2#1:w11,train,P13,P13:rest-2#1,rest-2,11,1711607305450,1711607315450,10,2,25,249,10,95.5,median,hr
P13:rest-2#1:w12,train,P13,P13:rest-2#1,rest-2,12,1711607307450,1711607317450,10,2,25,250,10,95.5,median,hr
P13:rest-2#1:w13,train,P13,P13:rest-2#1,rest-2,13,1711607309450,1711607319450,10,2,25,248,10,95.5,median,hr
P13:rest-2#1:w14,train,P13,P13:rest-2#1,rest-2,14,1711607311450,1711607321450,10,2,25,249,10,95.0,median,hr
P13:rest-2#1:w15,train,P13,P13:rest-2#1,rest-2,15,1711607313450,1711607323450,10,2,25,249,10,95.0,median,hr
P13:rest-2#1:w16,train,P13,P13:rest-2#1,rest-2,16,1711607315450,1711607325450,10,2,25,248,10,95.5,median,hr
P13:rest-2#1:w17,train,P13,P13:rest-2#1,rest-2,17,1711607317450,1711607327450,10,2,25,248,10,96.0,median,hr
P13:rest-2#1:w18,train,P13,P13:rest-2#1,rest-2,18,1711607319450,1711607329450,10,2,25,249,10,96.0,median,hr
P13:rest-2#1:w19,train,P13,P13:rest-2#1,rest-2,19,1711607321450,1711607331450,10,2,25,248,10,96.0,median,hr
P13:rest-2#1:w20,train,P13,P13:rest-2#1,rest-2,20,1711607323450,1711607333450,10,2,25,248,10,97.0,median,hr
P13:rest-2#1:w21,train,P13,P13:rest-2#1,rest-2,21,1711607325450,1711607335450,10,2,25,249,10,98.0,median,hr
P13:rest-2#1:w22,train,P13,P13:rest-2#1,rest-2,22,1711607327450,1711607337450,10,2,25,249,10,100.0,median,hr
P13:rest-2#1:w23,train,P13,P13:rest-2#1,rest-2,23,1711607329450,1711607339450,10,2,25,248,10,100.0,median,hr
P13:rest-2#1:w24,train,P13,P13:rest-2#1,rest-2,24,1711607331450,1711607341450,10,2,25,249,10,100.0,median,hr
P13:rest-2#1:w25,train,P13,P13:rest-2#1,rest-2,25,1711607333450,1711607343450,10,2,25,249,10,95.5,median,hr
P13:rest-2#1:w26,train,P13,P13:rest-2#1,rest-2,26,1711607335450,1711607345450,10,2,25,248,10,95.0,median,hr
P13:rest-2#1:w27,train,P13,P13:rest-2#1,rest-2,27,1711607337450,1711607347450,10,2,25,248,10,94.5,median,hr
P13:rest-2#1:w28,train,P13,P13:rest-2#1,rest-2,28,1711607339450,1711607349450,10,2,25,249,10,94.0,median,hr
P13:rest-2#1:w29,train,P13,P13:rest-2#1,rest-2,29,1711607341450,1711607351450,10,2,25,249,10,94.5,median,hr
P13:rest-2#1:w30,train,P13,P13:rest-2#1,rest-2,30,1711607343450,1711607353450,10,2,25,248,10,95.0,median,hr
P13:rest-2#1:w31,train,P13,P13:rest-2#1,rest-2,31,1711607345450,1711607355450,10,2,25,249,10,95.5,median,hr
P13:rest-2#1:w32,train,P13,P13:rest-2#1,rest-2,32,1711607347450,1711607357450,10,2,25,249,10,96.0,median,hr
P13:rest-2#1:w33,train,P13,P13:rest-2#1,rest-2,33,1711607349450,1711607359450,10,2,25,249,10,96.0,median,hr
P13:rest-2#1:w34,train,P13,P13:rest-2#1,rest-2,34,1711607351450,1711607361450,10,2,25,248,10,96.0,median,hr
P13:rest-2#1:w35,train,P13,P13:rest-2#1,rest-2,35,1711607353450,1711607363450,10,2,25,249,10,95.5,median,hr
P13:rest-2#1:w36,train,P13,P13:rest-2#1,rest-2,36,1711607355450,1711607365450,10,2,25,249,10,95.5,median,hr
P13:rest-2#1:w37,train,P13,P13:rest-2#1,rest-2,37,1711607357450,1711607367450,10,2,25,249,10,96.0,median,hr
P13:rest-2#1:w38,train,P13,P13:rest-2#1,rest-2,38,1711607359450,1711607369450,10,2,25,248,10,99.0,median,hr
P13:rest-2#1:w39,train,P13,P13:rest-2#1,rest-2,39,1711607361450,1711607371450,10,2,25,249,10,100.5,median,hr
P13:rest-2#1:w40,train,P13,P13:rest-2#1,rest-2,40,1711607363450,1711607373450,10,2,25,249,9,102.0,median,hr
P13:rest-2#1:w41,train,P13,P13:rest-2#1,rest-2,41,1711607365450,1711607375450,10,2,25,248,10,102.0,median,hr
P13:rest-2#1:w42,train,P13,P13:rest-2#1,rest-2,42,1711607367450,1711607377450,10,2,25,248,10,102.0,median,hr
P13:rest-2#1:w43,train,P13,P13:rest-2#1,rest-2,43,1711607369450,1711607379450,10,2,25,249,10,102.0,median,hr
P13:rest-2#1:w44,train,P13,P13:rest-2#1,rest-2,44,1711607371450,1711607381450,10,2,25,249,10,100.5,median,hr
P13:rest-2#1:w45,train,P13,P13:rest-2#1,rest-2,45,1711607373450,1711607383450,10,2,25,248,11,99.0,median,hr
P13:rest-2#1:w46,train,P13,P13:rest-2#1,rest-2,46,1711607375450,1711607385450,10,2,25,249,10,97.0,median,hr
P13:rest-2#1:w47,train,P13,P13:rest-2#1,rest-2,47,1711607377450,1711607387450,10,2,25,249,10,96.0,median,hr
P13:rest-2#1:w48,train,P13,P13:rest-2#1,rest-2,48,1711607379450,1711607389450,10,2,25,248,10,96.0,median,hr
P13:rest-2#1:w49,train,P13,P13:rest-2#1,rest-2,49,1711607381450,1711607391450,10,2,25,248,10,95.5,median,hr
P13:rest-2#1:w50,train,P13,P13:rest-2#1,rest-2,50,1711607383450,1711607393450,10,2,25,249,10,95.0,median,hr
P13:rest-2#1:w51,train,P13,P13:rest-2#1,rest-2,51,1711607385450,1711607395450,10,2,25,249,10,95.0,median,hr
P13:rest-2#1:w52,train,P13,P13:rest-2#1,rest-2,52,1711607387450,1711607397450,10,2,25,248,10,95.0,median,hr
P13:rest-2#1:w53,train,P13,P13:rest-2#1,rest-2,53,1711607389450,1711607399450,10,2,25,249,10,95.0,median,hr
P13:rest-2#1:w54,train,P13,P13:rest-2#1,rest-2,54,1711607391450,1711607401450,10,2,25,249,10,95.0,median,hr
P13:rest-2#1:w55,train,P13,P13:rest-2#1,rest-2,55,1711607393450,1711607403450,10,2,25,248,10,93.5,median,hr
P13:standing#1:w0,train,P13,P13:standing#1,standing,0,1711607431868,1711607441868,10,2,25,249,10,103.0,median,hr
P13:standing#1:w1,train,P13,P13:standing#1,standing,1,1711607433868,1711607443868,10,2,25,249,10,102.0,median,hr
P13:standing#1:w2,train,P13,P13:standing#1,standing,2,1711607435868,1711607445868,10,2,25,248,10,102.0,median,hr
P13:standing#1:w3,train,P13,P13:standing#1,standing,3,1711607437868,1711607447868,10,2,25,248,10,102.0,median,hr
P13:standing#1:w4,train,P13,P13:standing#1,standing,4,1711607439868,1711607449868,10,2,25,249,10,102.5,median,hr
P13:standing#1:w5,train,P13,P13:standing#1,standing,5,1711607441868,1711607451868,10,2,25,248,10,107.0,median,hr
P13:standing#1:w6,train,P13,P13:standing#1,standing,6,1711607443868,1711607453868,10,2,25,248,10,107.5,median,hr
P13:standing#1:w7,train,P13,P13:standing#1,standing,7,1711607445868,1711607455868,10,2,25,249,10,108.5,median,hr
P13:standing#1:w8,train,P13,P13:standing#1,standing,8,1711607447868,1711607457868,10,2,25,248,10,110.5,median,hr
P13:standing#1:w9,train,P13,P13:standing#1,standing,9,1711607449868,1711607459868,10,2,25,248,10,113.0,median,hr
P13:standing#1:w10,train,P13,P13:standing#1,standing,10,1711607451868,1711607461868,10,2,25,249,10,113.0,median,hr
P13:standing#1:w11,train,P13,P13:standing#1,standing,11,1711607453868,1711607463868,10,2,25,248,10,113.5,median,hr
P13:standing#1:w12,train,P13,P13:standing#1,standing,12,1711607455868,1711607465868,10,2,25,248,10,113.5,median,hr
P13:standing#1:w13,train,P13,P13:standing#1,standing,13,1711607457868,1711607467868,10,2,25,249,10,114.5,median,hr
P13:standing#1:w14,train,P13,P13:standing#1,standing,14,1711607459868,1711607469868,10,2,25,249,10,115.0,median,hr
P13:standing#1:w15,train,P13,P13:standing#1,standing,15,1711607461868,1711607471868,10,2,25,249,10,115.0,median,hr
P13:standing#1:w16,train,P13,P13:standing#1,standing,16,1711607463868,1711607473868,10,2,25,249,10,115.5,median,hr
P13:standing#1:w17,train,P13,P13:standing#1,standing,17,1711607465868,1711607475868,10,2,25,249,10,115.0,median,hr
P13:standing#1:w18,train,P13,P13:standing#1,standing,18,1711607467868,1711607477868,10,2,25,249,10,115.0,median,hr
P13:standing#1:w19,train,P13,P13:standing#1,standing,19,1711607469868,1711607479868,10,2,25,248,10,113.5,median,hr
P13:standing#1:w20,train,P13,P13:standing#1,standing,20,1711607471868,1711607481868,10,2,25,248,10,114.0,median,hr
P13:standing#1:w21,train,P13,P13:standing#1,standing,21,1711607473868,1711607483868,10,2,25,249,10,113.0,median,hr
P13:standing#1:w22,train,P13,P13:standing#1,standing,22,1711607475868,1711607485868,10,2,25,248,10,113.0,median,hr
P13:standing#1:w23,train,P13,P13:standing#1,standing,23,1711607477868,1711607487868,10,2,25,248,10,111.0,median,hr
P13:standing#1:w24,train,P13,P13:standing#1,standing,24,1711607479868,1711607489868,10,2,25,249,10,110.0,median,hr
P13:standing#1:w25,train,P13,P13:standing#1,standing,25,1711607481868,1711607491868,10,2,25,249,10,110.0,median,hr
P13:standing#1:w26,train,P13,P13:standing#1,standing,26,1711607483868,1711607493868,10,2,25,248,10,110.0,median,hr
P13:standing#1:w27,train,P13,P13:standing#1,standing,27,1711607485868,1711607495868,10,2,25,249,10,110.5,median,hr
P13:standing#1:w28,train,P13,P13:standing#1,standing,28,1711607487868,1711607497868,10,2,25,249,10,111.0,median,hr
P13:standing#1:w29,train,P13,P13:standing#1,standing,29,1711607489868,1711607499868,10,2,25,248,10,111.5,median,hr
P13:standing#1:w30,train,P13,P13:standing#1,standing,30,1711607491868,1711607501868,10,2,25,248,10,111.5,median,hr
P13:standing#1:w31,train,P13,P13:standing#1,standing,31,1711607493868,1711607503868,10,2,25,249,10,115.0,median,hr
P13:standing#1:w32,train,P13,P13:standing#1,standing,32,1711607495868,1711607505868,10,2,25,249,10,120.5,median,hr
P13:standing#1:w33,train,P13,P13:standing#1,standing,33,1711607497868,1711607507868,10,2,25,248,10,124.0,median,hr
P13:standing#1:w34,train,P13,P13:standing#1,standing,34,1711607499868,1711607509868,10,2,25,249,10,124.0,median,hr
P13:standing#1:w35,train,P13,P13:standing#1,standing,35,1711607501868,1711607511868,10,2,25,249,10,124.0,median,hr
P13:standing#1:w36,train,P13,P13:standing#1,standing,36,1711607503868,1711607513868,10,2,25,249,10,119.5,median,hr
P13:standing#1:w37,train,P13,P13:standing#1,standing,37,1711607505868,1711607515868,10,2,25,248,10,118.5,median,hr
P13:standing#1:w38,train,P13,P13:standing#1,standing,38,1711607507868,1711607517868,10,2,25,249,10,118.0,median,hr
P13:standing#1:w39,train,P13,P13:standing#1,standing,39,1711607509868,1711607519868,10,2,25,249,10,117.0,median,hr
P13:standing#1:w40,train,P13,P13:standing#1,standing,40,1711607511868,1711607521868,10,2,25,248,10,117.0,median,hr
P13:standing#1:w41,train,P13,P13:standing#1,standing,41,1711607513868,1711607523868,10,2,25,248,10,117.0,median,hr
P13:standing#1:w42,train,P13,P13:standing#1,standing,42,1711607515868,1711607525868,10,2,25,249,10,117.0,median,hr
P13:standing#1:w43,train,P13,P13:standing#1,standing,43,1711607517868,1711607527868,10,2,25,249,10,117.0,median,hr
P13:standing#1:w44,train,P13,P13:standing#1,standing,44,1711607519868,1711607529868,10,2,25,249,10,117.5,median,hr
P13:standing#1:w45,train,P13,P13:standing#1,standing,45,1711607521868,1711607531868,10,2,25,249,10,120.0,median,hr
P13:standing#1:w46,train,P13,P13:standing#1,standing,46,1711607523868,1711607533868,10,2,25,249,10,120.0,median,hr
P13:standing#1:w47,train,P13,P13:standing#1,standing,47,1711607525868,1711607535868,10,2,25,249,10,120.0,median,hr
P13:standing#1:w48,train,P13,P13:standing#1,standing,48,1711607527868,1711607537868,10,2,25,249,10,120.0,median,hr
P13:standing#1:w49,train,P13,P13:standing#1,standing,49,1711607529868,1711607539868,10,2,25,248,10,120.5,median,hr
P13:standing#1:w50,train,P13,P13:standing#1,standing,50,1711607531868,1711607541868,10,2,25,249,10,123.0,median,hr
P13:standing#1:w51,train,P13,P13:standing#1,standing,51,1711607533868,1711607543868,10,2,25,249,10,123.0,median,hr
P13:standing#1:w52,train,P13,P13:standing#1,standing,52,1711607535868,1711607545868,10,2,25,248,10,123.0,median,hr
P13:standing#1:w53,train,P13,P13:standing#1,standing,53,1711607537868,1711607547868,10,2,25,248,10,121.5,median,hr
P13:standing#1:w54,train,P13,P13:standing#1,standing,54,1711607539868,1711607549868,10,2,25,249,10,119.0,median,hr
P13:standing#1:w55,train,P13,P13:standing#1,standing,55,1711607541868,1711607551868,10,2,25,249,10,119.0,median,hr
P13:standing#1:w56,train,P13,P13:standing#1,standing,56,1711607543868,1711607553868,10,2,25,248,10,119.0,median,hr
P13:standing#1:w57,train,P13,P13:standing#1,standing,57,1711607545868,1711607555868,10,2,25,249,10,119.5,median,hr
P13:standing#1:w58,train,P13,P13:standing#1,standing,58,1711607547868,1711607557868,10,2,25,249,10,119.5,median,hr
P13:standing#1:w59,train,P13,P13:standing#1,standing,59,1711607549868,1711607559868,10,2,25,248,10,118.5,median,hr
P13:standing#1:w60,train,P13,P13:standing#1,standing,60,1711607551868,1711607561868,10,2,25,248,10,117.5,median,hr
P13:standing#1:w61,train,P13,P13:standing#1,standing,61,1711607553868,1711607563868,10,2,25,249,10,117.5,median,hr
P13:standing#1:w62,train,P13,P13:standing#1,standing,62,1711607555868,1711607565868,10,2,25,249,10,117.0,median,hr
P13:standing#1:w63,train,P13,P13:standing#1,standing,63,1711607557868,1711607567868,10,2,25,249,10,117.0,median,hr
P13:standing#1:w64,train,P13,P13:standing#1,standing,64,1711607559868,1711607569868,10,2,25,249,10,116.0,median,hr
P13:standing#1:w65,train,P13,P13:standing#1,standing,65,1711607561868,1711607571868,10,2,25,249,10,111.0,median,hr
